Date,Source,RegionSource,Target,RegionTarget,Valeur1,Valeur2,Valeur3,Valeur4,Valeur5,Valeur6,Valeur7,Valeur8,Valeur9,Valeur10,Valeur11,Valeur12,Valeur13,Valeur14,Valeur15,Valeur16,Valeur17,Valeur18,Valeur19
2018-04,LA ROCHELLE VILLE,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,198,165,52,11,6.545454545,0.493150685,22,25.97575758,5.569063927,15,5.569063927,4,2,28.57142857,33.33333333,28.57142857,4.761904762,4.761904762,0
2018-04,PARIS MONTPARNASSE,Île-de-France,POITIERS,Nouvelle Aquitaine,464,92,155,51,6.27875817,0.735814455,37,16.59774775,3.179449838,16,3.179449838,6,0,37.03703704,33.33333333,7.407407407,14.81481481,3.703703704,3.703703704
2018-04,ST PIERRE DES CORPS,Centre-Val de loire,PARIS MONTPARNASSE,Île-de-France,418,62,126,129,8.393281654,3.827283105,100,15.377,5.799543379,30,5.799543379,13,3,39.0625,20.3125,21.875,12.5,1.5625,4.6875
2018-04,PARIS EST,Île-de-France,NANCY,Grand Est,322,95,95,46,11.11376812,2.230690162,17,22.76568627,2.059618209,14,2.059618209,6,1,11.76470588,17.64705882,17.64705882,17.64705882,29.41176471,5.882352941
2018-04,DUNKERQUE,Hauts-de-France,PARIS NORD,Île-de-France,211,116,76,5,12.6,0.47037037,17,17.54803922,4.140617284,9,4.140617284,1,0,12.5,62.5,18.75,0,6.25,0
2018-04,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,333,54,148,40,14.77041667,3.191621622,41,20.68617886,5.083603604,18,5.083603604,7,3,12.82051282,20.51282051,25.64102564,28.20512821,5.128205128,7.692307692
2018-04,PARIS VAUGIRARD,Île-de-France,NANTES,Pays de la Loire,40,139,0,4,31.45,2.609583333,3,57.62777778,4.99125,3,4.99125,2,1,33.33333333,0,33.33333333,33.33333333,0,0
2018-04,TOURCOING,Hauts-de-France,BORDEAUX ST JEAN,Nouvelle Aquitaine,27,284,10,3,3,0.529411765,4,24.75833333,6.503921569,4,6.503921569,1,0,0,25,75,0,0,0
2018-04,ANNECY,Auvergne-Rhône-Alpes,PARIS LYON,Île-de-France,191,224,72,12,8.166666667,0.823529412,29,38.05747126,9.976610644,29,9.976610644,10,4,38.0952381,33.33333333,14.28571429,9.523809524,4.761904762,0
2018-04,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,PARIS LYON,Île-de-France,231,163,85,48,6.767708333,2.291894977,10,35.96833333,2.061187215,8,2.061187215,4,2,42.85714286,0,14.28571429,28.57142857,14.28571429,0
2018-04,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,PARIS LYON,Île-de-France,260,182,100,96,18.46128472,11.10697917,40,38.38875,10.69104167,37,10.69104167,16,7,34.48275862,24.13793103,20.68965517,10.34482759,6.896551724,3.448275862
2018-04,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,PARIS LYON,Île-de-France,447,202,124,84,11.28988095,2.823529412,28,39.2827381,3.779308566,28,3.779308566,14,5,36,12,28,20,4,0
2018-04,MULHOUSE VILLE,Grand Est,PARIS LYON,Île-de-France,329,173,111,98,7.273809524,3.287691131,28,24.36011905,2.316284404,19,2.316284404,6,2,40,10,20,20,5,5
2018-04,NICE VILLE,Provence-Alpes-Côte d'Azur,PARIS LYON,Île-de-France,262,345,103,57,6.64122807,2.450838574,17,46.87058824,4.971593291,17,4.971593291,12,4,23.52941176,17.64705882,23.52941176,17.64705882,5.882352941,11.76470588
2018-04,PARIS LYON,Île-de-France,ANNECY,Auvergne-Rhône-Alpes,194,225,68,16,24.46354167,2.959656085,15,46.73333333,7.900793651,15,7.900793651,4,4,14.28571429,50,7.142857143,28.57142857,0,0
2018-04,PARIS LYON,Île-de-France,DIJON VILLE,Bourgogne-France-Comté,441,96,150,43,14.15542636,1.763344788,28,25.17380952,2.96884307,17,2.96884307,6,2,19.23076923,19.23076923,19.23076923,38.46153846,3.846153846,0
2018-04,PARIS LYON,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,653,119,169,46,14.36449275,0.949070248,35,30.38285714,1.46714876,22,1.46714876,13,3,51.42857143,11.42857143,2.857142857,22.85714286,11.42857143,0
2018-04,PARIS LYON,Île-de-France,MONTPELLIER,Occitanie,399,209,168,46,15.6884058,2.833549784,23,45.45942029,4.086002886,23,4.086002886,12,4,34.7826087,21.73913043,8.695652174,30.43478261,4.347826087,0
2018-04,VALENCE ALIXAN TGV,Auvergne-Rhône-Alpes,PARIS LYON,Île-de-France,346,132,135,121,9.507438017,5.455608215,25,28.73533333,2.369747235,22,2.369747235,4,3,33.33333333,27.77777778,11.11111111,22.22222222,5.555555556,0
2018-04,ANGERS SAINT LAUD,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,403,90,112,139,6.567266187,3.247021764,74,16.20788288,5.217296678,31,5.217296678,6,1,35.71428571,17.85714286,12.5,21.42857143,7.142857143,5.357142857
2018-04,LYON PART DIEU,Auvergne-Rhône-Alpes,RENNES,Bretagne,95,232,40,36,10.49907407,6.971818182,14,34.71428571,11.2,14,11.2,7,2,16.66666667,33.33333333,16.66666667,16.66666667,8.333333333,8.333333333
2018-04,PARIS MONTPARNASSE,Île-de-France,ST PIERRE DES CORPS,Centre-Val de loire,396,61,129,46,7.04057971,0.843071161,53,11.1918239,3.010736579,11,3.010736579,1,0,34.375,25,12.5,15.625,12.5,0
2018-04,PARIS MONTPARNASSE,Île-de-France,TOULOUSE MATABIAU,Occitanie,148,257,42,29,10.01896552,2.521698113,15,36.00333333,7.40172956,15,7.40172956,8,1,38.46153846,15.38461538,0,30.76923077,7.692307692,7.692307692
2018-04,RENNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,687,98,258,206,10.49587379,5.041414141,133,21.14511278,7.672455322,59,7.672455322,20,5,29.47368421,32.63157895,16.84210526,10.52631579,4.210526316,6.315789474
2018-04,PARIS EST,Île-de-France,METZ,Grand Est,323,86,98,61,11.90163934,3.184740741,34,21.24656863,2.243777778,16,2.243777778,7,1,24.13793103,17.24137931,10.34482759,17.24137931,27.5862069,3.448275862
2018-04,PARIS EST,Île-de-France,REIMS,Grand Est,226,46,54,37,9.242792793,1.907364341,21,20.09920635,2.532655039,9,2.532655039,2,1,17.64705882,17.64705882,11.76470588,47.05882353,5.882352941,0
2018-04,REIMS,Grand Est,PARIS EST,Île-de-France,224,46,54,31,7.362365591,1.451960784,23,20.83043478,3.490588235,6,3.490588235,1,1,5.555555556,16.66666667,16.66666667,27.77777778,22.22222222,11.11111111
2018-04,PARIS NORD,Île-de-France,DUNKERQUE,Hauts-de-France,231,119,87,42,11.57738095,3.318981481,25,27.36,5.069444444,17,5.069444444,7,1,16,20,16,32,12,4
2018-04,PARIS VAUGIRARD,Île-de-France,BORDEAUX ST JEAN,Nouvelle Aquitaine,57,165,15,4,6.733333333,0.099603175,2,17.3,-0.160714286,1,-0.160714286,0,0,0,0,0,100,0,0
2018-04,TOURCOING,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,26,309,8,5,2.8,0.777777778,1,22.91666667,2.112962963,1,2.112962963,0,0,0,0,100,0,0,0
2018-04,AVIGNON TGV,Provence-Alpes-Côte d'Azur,PARIS LYON,Île-de-France,608,159,176,160,12.595,4.523881173,55,35.26636364,4.549498457,42,4.549498457,25,8,30.76923077,19.23076923,21.15384615,21.15384615,3.846153846,3.846153846
2018-04,LE CREUSOT MONTCEAU MONTCHANIN,Bourgogne-France-Comté,PARIS LYON,Île-de-France,218,82,44,104,8.395032051,5.00967433,19,26.65701754,1.987835249,7,1.987835249,3,1,31.57894737,10.52631579,15.78947368,21.05263158,15.78947368,5.263157895
2018-04,LYON PART DIEU,Auvergne-Rhône-Alpes,MARNE LA VALLEE,Île-de-France,333,108,128,152,14.21392544,10.62268293,54,34.07962963,9.701219512,43,9.701219512,19,8,25,13.63636364,25,15.90909091,9.090909091,11.36363636
2018-04,LYON PART DIEU,Auvergne-Rhône-Alpes,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,588,107,229,192,9.694184028,5.293918292,90,26.64481481,7.837975859,69,7.837975859,25,4,17.94871795,25.64102564,29.48717949,16.66666667,7.692307692,2.564102564
2018-04,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,LYON PART DIEU,Auvergne-Rhône-Alpes,604,106,241,100,9.6655,2.575298439,76,29.42061404,8.144674013,47,8.144674013,22,10,17.24137931,15.51724138,32.75862069,20.68965517,8.620689655,5.172413793
2018-04,PARIS LYON,Île-de-France,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,461,187,134,41,18.1101626,1.917074414,37,36.59774775,4.954689093,35,4.954689093,16,7,16.21621622,8.108108108,13.51351351,45.94594595,16.21621622,0
2018-04,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,208,160,78,21,12.39761905,1.757051282,25,35.09733333,8.236794872,19,8.236794872,10,2,36,8,24,20,12,0
2018-04,PARIS LYON,Île-de-France,GRENOBLE,Auvergne-Rhône-Alpes,246,181,85,24,10.64583333,1.273602484,20,23.825,3.822981366,14,3.822981366,6,0,15.78947368,36.84210526,15.78947368,26.31578947,5.263157895,0
2018-04,PARIS LYON,Île-de-France,MACON LOCHE,Centre-Val de loire,208,95,60,17,22.35980392,2.334797297,10,43.695,3.23704955,8,3.23704955,4,3,10,40,10,40,0,0
2018-04,PARIS LYON,Île-de-France,MULHOUSE VILLE,Grand Est,308,173,106,36,12.45787037,1.927805281,23,23.80942029,2.298349835,15,2.298349835,5,2,42.85714286,23.80952381,14.28571429,4.761904762,14.28571429,0
2018-04,PARIS LYON,Île-de-France,NICE VILLE,Provence-Alpes-Côte d'Azur,253,350,100,37,13.70630631,3.041394336,21,40.5,6.577559913,21,6.577559913,11,3,19.04761905,9.523809524,33.33333333,38.0952381,0,0
2018-04,PARIS LYON,Île-de-France,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,109,170,43,6,4.327777778,0.055555556,9,22.29259259,5.334343434,5,5.334343434,3,0,37.5,25,0,37.5,0,0
2018-04,PARIS LYON,Île-de-France,VALENCE ALIXAN TGV,Auvergne-Rhône-Alpes,415,130,178,48,16.41215278,3.01230661,27,31.21111111,3.948101266,22,3.948101266,8,1,18.51851852,7.407407407,11.11111111,48.14814815,14.81481481,0
2018-04,BREST,Bretagne,PARIS MONTPARNASSE,Île-de-France,257,225,89,7,15.85714286,0.660714286,22,35.13409091,7.495039683,22,7.495039683,7,2,33.33333333,38.88888889,5.555555556,16.66666667,0,5.555555556
2018-04,LAVAL,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,209,86,66,73,7.265296804,3.752331002,48,14.59826389,5.118414918,10,5.118414918,4,1,25.92592593,44.44444444,18.51851852,11.11111111,0,0
2018-04,LE MANS,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,426,56,127,167,6.935429142,3.963991081,103,14.36553398,5.330267559,34,5.330267559,6,1,41.53846154,27.69230769,15.38461538,10.76923077,3.076923077,1.538461538
2018-04,PARIS MONTPARNASSE,Île-de-France,RENNES,Bretagne,651,97,251,65,8.657948718,1.07375,68,18.97058824,3.845,30,3.845,10,1,32.14285714,42.85714286,7.142857143,12.5,1.785714286,3.571428571
2018-04,RENNES,Bretagne,LYON PART DIEU,Auvergne-Rhône-Alpes,93,233,36,18,3,0.929824561,10,26.74666667,4.043274854,10,4.043274854,2,0,22.22222222,22.22222222,33.33333333,22.22222222,0,0
2018-04,ST MALO,Bretagne,PARIS MONTPARNASSE,Île-de-France,81,159,24,11,3.584848485,-2.158187135,17,19.01372549,7.208479532,9,7.208479532,1,0,17.64705882,64.70588235,5.882352941,11.76470588,0,0
2018-04,TOURS,Centre-Val de loire,PARIS MONTPARNASSE,Île-de-France,174,75,36,18,8.756481481,1.016666667,46,14.07826087,5.165942029,12,5.165942029,5,1,33.33333333,20.83333333,25,20.83333333,0,0
2018-04,NANCY,Grand Est,PARIS EST,Île-de-France,321,93,89,45,8.272962963,1.667672414,21,22.42142857,2.573275862,13,2.573275862,5,1,5.882352941,11.76470588,17.64705882,29.41176471,35.29411765,0
2018-04,ARRAS,Hauts-de-France,PARIS NORD,Île-de-France,372,51,153,100,9.833166667,4.643835616,77,17.30411255,7.199391172,25,7.199391172,11,4,13.84615385,30.76923077,46.15384615,6.153846154,3.076923077,0
2018-04,DOUAI,Hauts-de-France,PARIS NORD,Île-de-France,191,77,68,31,9.199462366,2.54701897,34,14.77205882,5.545663957,9,5.545663957,3,1,6.896551724,27.5862069,62.06896552,3.448275862,0,0
2018-04,LILLE,Hauts-de-France,PARIS NORD,Île-de-France,616,63,195,121,6.699724518,1.931591449,103,12.55598706,3.813064133,26,3.804028436,6,0,14.13043478,29.34782609,30.43478261,17.39130435,6.52173913,2.173913043
2018-04,LILLE,Hauts-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,299,190,100,84,7.023611111,3.018760469,23,22.4057971,2.726633166,20,2.726633166,3,0,10.52631579,21.05263158,26.31578947,21.05263158,15.78947368,5.263157895
2018-04,LILLE,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,187,307,60,37,5.563063063,1.685433071,23,32.31304348,7.877427822,23,7.877427822,8,2,18.18181818,31.81818182,13.63636364,22.72727273,9.090909091,4.545454545
2018-04,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,TOURCOING,Hauts-de-France,25,301,7,0,0,-0.37037037,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0
2018-04,PARIS VAUGIRARD,Île-de-France,RENNES,Bretagne,20,122,0,3,12.75,1.31,1,29,1.7,1,1.7,0,0,0,0,0,100,0,0
2018-04,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,PARIS LYON,Île-de-France,414,188,108,128,8.807161458,3.758442266,26,38.79294872,3.735675381,26,3.735675381,13,4,34.7826087,13.04347826,21.73913043,26.08695652,4.347826087,0
2018-04,MARNE LA VALLEE,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,328,218,111,112,8.683035714,4.618356375,37,34.83828829,7.643394777,37,7.643394777,17,5,18.18181818,30.3030303,18.18181818,24.24242424,6.060606061,3.03030303
2018-04,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,MARNE LA VALLEE,Île-de-France,313,215,105,42,13.77857143,2.638141026,37,41.41306306,7.975,37,7.975,16,8,25,21.875,25,18.75,3.125,6.25
2018-04,MONTPELLIER,Occitanie,PARIS LYON,Île-de-France,451,207,177,111,12.89894895,5.283880779,37,38.65675676,5.044282238,37,5.044282238,13,8,38.70967742,25.80645161,6.451612903,22.58064516,3.225806452,3.225806452
2018-04,NIMES,Occitanie,PARIS LYON,Île-de-France,459,176,177,139,11.49580336,3.596985816,43,34.98565891,4.993676123,37,4.993676123,13,8,38.88888889,25,8.333333333,22.22222222,2.777777778,2.777777778
2018-04,PARIS LYON,Île-de-France,LE CREUSOT MONTCEAU MONTCHANIN,Bourgogne-France-Comté,202,77,21,18,10.65740741,0.576703499,19,17.29736842,2.533793738,8,2.533793738,4,0,26.66666667,13.33333333,6.666666667,26.66666667,20,6.666666667
2018-04,PARIS LYON,Île-de-France,NIMES,Occitanie,405,177,168,46,15.6884058,2.746554149,26,34.48269231,4.350421941,23,4.350421941,9,2,20,16,8,44,12,0
2018-04,PERPIGNAN,Occitanie,PARIS LYON,Île-de-France,186,304,86,50,14.40266667,7.257166667,24,35.37916667,9.107833333,24,9.107833333,7,5,33.33333333,27.77777778,11.11111111,22.22222222,0,5.555555556
2018-04,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,PARIS LYON,Île-de-France,81,170,18,8,4.945833333,-1.066666667,5,26.28,3.248677249,4,3.248677249,2,0,33.33333333,33.33333333,0,0,33.33333333,0
2018-05,PARIS MONTPARNASSE,Île-de-France,ANGERS SAINT LAUD,Pays de la Loire,407,90,102,24,18.70763889,1.23715847,54,35.73487654,8.201147541,33,8.201147541,20,6,57.77777778,11.11111111,4.444444444,20,4.444444444,2.222222222
2018-05,PARIS MONTPARNASSE,Île-de-France,ANGOULEME,Nouvelle Aquitaine,226,126,81,5,19.58333333,0.477586207,15,14.82888889,3.454137931,5,3.454137931,1,0,13.33333333,13.33333333,26.66666667,33.33333333,13.33333333,0
2018-05,PARIS MONTPARNASSE,Île-de-France,BORDEAUX ST JEAN,Nouvelle Aquitaine,800,140,266,39,14.58803419,0.956585518,55,26.07636364,2.380243446,36,2.380243446,9,1,18.18181818,29.09090909,9.090909091,30.90909091,10.90909091,1.818181818
2018-05,PARIS MONTPARNASSE,Île-de-France,NANTES,Pays de la Loire,532,127,141,31,17.63172043,1.225959079,62,49.7516129,9.039855072,52,8.948312236,33,12,60.6557377,8.196721311,11.47540984,14.75409836,3.278688525,1.639344262
2018-05,ST MALO,Bretagne,PARIS MONTPARNASSE,Île-de-France,83,170,20,16,5.904166667,1.272751323,6,19.50555556,3.368253968,4,3.368253968,0,0,0,16.66666667,16.66666667,33.33333333,16.66666667,16.66666667
2018-05,VANNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,263,156,72,12,19.87777778,1.930715532,27,27.02098765,5.511692845,18,5.511692845,6,2,25.92592593,11.11111111,14.81481481,37.03703704,3.703703704,7.407407407
2018-05,LYON PART DIEU,Auvergne-Rhône-Alpes,RENNES,Bretagne,80,233,32,20,26.12583333,11.81215278,10,60.42666667,15.24756944,10,15.24756944,6,2,22.22222222,11.11111111,22.22222222,33.33333333,11.11111111,0
2018-05,PARIS EST,Île-de-France,NANCY,Grand Est,320,98,67,27,15.64012346,2.012582345,19,27.00350877,2.113570487,11,2.113570487,7,1,33.33333333,22.22222222,0,16.66666667,16.66666667,11.11111111
2018-05,PARIS EST,Île-de-France,REIMS,Grand Est,242,50,40,21,14.96190476,1.724587459,24,14.80555556,1.483745875,8,1.483745875,2,1,21.05263158,5.263157895,0,52.63157895,21.05263158,0
2018-05,NANTES,Pays de la Loire,STRASBOURG,Grand Est,57,301,14,3,9.938888889,1.593023256,6,27.875,4.451550388,6,4.451550388,2,0,50,16.66666667,16.66666667,16.66666667,0,0
2018-05,LILLE,Hauts-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,306,190,76,59,19.97062147,5.733043478,56,27.6202381,6.803405797,42,6.803405797,16,4,18.18181818,18.18181818,9.090909091,36.36363636,12.12121212,6.060606061
2018-05,PARIS VAUGIRARD,Île-de-France,NANTES,Pays de la Loire,30,139,0,1,13.28333333,0.125555556,7,87.13095238,21.61222222,7,21.61222222,5,2,28.57142857,42.85714286,28.57142857,0,0,0
2018-05,PARIS VAUGIRARD,Île-de-France,RENNES,Bretagne,19,122,0,2,23.55833333,2.435087719,4,16.7375,3.239473684,1,3.239473684,0,0,25,25,50,0,0,0
2018-05,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,PARIS LYON,Île-de-France,410,188,60,47,24.70106383,3.992952381,52,37.06666667,5.488238095,38,5.488238095,23,8,50,9.615384615,15.38461538,15.38461538,7.692307692,1.923076923
2018-05,PARIS LYON,Île-de-France,ANNECY,Auvergne-Rhône-Alpes,181,227,65,10,28.035,2.432327586,18,42.27777778,8.38362069,18,8.38362069,8,2,44.44444444,11.11111111,16.66666667,27.77777778,0,0
2018-05,AVIGNON TGV,Provence-Alpes-Côte d'Azur,PARIS LYON,Île-de-France,573,159,75,78,22.70982906,3.943340027,85,39.30607843,6.652978581,63,6.652978581,38,16,54.11764706,8.235294118,15.29411765,14.11764706,5.882352941,2.352941176
2018-05,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,PARIS LYON,Île-de-France,221,184,63,89,20.932397,12.13723629,49,29.8,9.829219409,37,9.829219409,15,5,23.80952381,14.28571429,28.57142857,28.57142857,0,4.761904762
2018-05,GRENOBLE,Auvergne-Rhône-Alpes,PARIS LYON,Île-de-France,227,188,66,11,22.45454545,1.69057971,25,29.42,3.866666667,17,3.866666667,8,3,20,12,44,20,4,0
2018-05,LE CREUSOT MONTCEAU MONTCHANIN,Bourgogne-France-Comté,PARIS LYON,Île-de-France,223,81,10,59,14.26016949,4.780046948,39,20.03418803,2.694913928,18,2.694913928,3,3,28.57142857,14.28571429,25.71428571,11.42857143,11.42857143,8.571428571
2018-05,PARIS LYON,Île-de-France,MONTPELLIER,Occitanie,402,210,139,28,18.24821429,1.80652725,29,43.64022989,3.970342205,27,3.970342205,15,6,48.27586207,20.68965517,3.448275862,24.13793103,0,3.448275862
2018-05,PARIS LYON,Île-de-France,NICE VILLE,Provence-Alpes-Côte d'Azur,234,351,57,22,18.76136364,2.299246704,22,40.83560606,6.536723164,22,6.536723164,13,4,50,13.63636364,4.545454545,18.18181818,4.545454545,9.090909091
2018-05,PARIS LYON,Île-de-France,PERPIGNAN,Occitanie,180,307,65,13,18.46410256,1.968695652,21,52.93888889,10.73043478,21,10.73043478,10,5,33.33333333,33.33333333,9.523809524,14.28571429,9.523809524,0
2018-05,ANGERS SAINT LAUD,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,409,91,95,55,19.17727273,4.203609342,71,28.45422535,7.442622081,39,7.442622081,17,7,34.92063492,28.57142857,3.174603175,22.22222222,3.174603175,7.936507937
2018-05,POITIERS,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,449,92,135,48,10.52534722,2.181475584,66,15.36691919,4.246231423,17,4.246231423,7,1,18.36734694,32.65306122,12.24489796,24.48979592,4.081632653,8.163265306
2018-05,QUIMPER,Bretagne,PARIS MONTPARNASSE,Île-de-France,242,226,63,4,19,0.565735568,16,34.25520833,5.3641527,16,5.334351852,5,2,31.25,12.5,6.25,31.25,6.25,12.5
2018-05,PARIS EST,Île-de-France,METZ,Grand Est,288,87,36,26,15.7224359,1.823346561,34,16.15343137,1.613492063,9,1.613492063,6,0,21.875,15.625,21.875,31.25,9.375,0
2018-05,METZ,Grand Est,PARIS EST,Île-de-France,296,87,37,42,14.10753968,3.029472329,48,20.76840278,4.327863578,24,4.327863578,10,3,29.41176471,29.41176471,17.64705882,23.52941176,0,0
2018-05,NANCY,Grand Est,PARIS EST,Île-de-France,316,94,61,16,15.50208333,1.321764706,18,32.99814815,2.649542484,14,2.649542484,5,3,41.17647059,17.64705882,11.76470588,17.64705882,11.76470588,0
2018-05,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,354,49,146,32,42.1390625,6.706410256,57,34.18450292,10.40729167,24,10.40729167,18,12,33.33333333,26.31578947,19.29824561,12.28070175,5.263157895,3.50877193
2018-05,ARRAS,Hauts-de-France,PARIS NORD,Île-de-France,375,51,141,43,18.79496124,4.003703704,62,24.85806452,7.251994302,36,7.251994302,15,5,32.75862069,15.51724138,27.5862069,18.96551724,1.724137931,3.448275862
2018-05,DOUAI,Hauts-de-France,PARIS NORD,Île-de-France,206,77,61,20,21.5325,3.670574713,43,24.98604651,8.118850575,26,8.118850575,10,3,33.33333333,20.51282051,23.07692308,17.94871795,0,5.128205128
2018-05,DUNKERQUE,Hauts-de-France,PARIS NORD,Île-de-France,232,117,76,6,35.58333333,1.538247863,27,30.97407407,7.065811966,22,7.065811966,10,4,48.14814815,22.22222222,11.11111111,14.81481481,3.703703704,0
2018-05,LYON PART DIEU,Auvergne-Rhône-Alpes,LILLE,Hauts-de-France,307,187,92,97,17.33024055,8.702790698,54,29.34290123,9.715271318,37,9.715271318,14,6,48.07692308,11.53846154,13.46153846,15.38461538,5.769230769,5.769230769
2018-05,BORDEAUX ST JEAN,Nouvelle Aquitaine,PARIS VAUGIRARD,Île-de-France,38,144,0,3,14.18333333,1.418859649,1,16.03333333,0.109649123,1,0.109649123,0,0,100,0,0,0,0,0
2018-05,TOURCOING,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,19,309,3,0,0,0,0,0,0,0,1.264583333,0,0,0,0,0,0,0,0
2018-05,LYON PART DIEU,Auvergne-Rhône-Alpes,MARNE LA VALLEE,Île-de-France,308,108,92,98,17.25289116,8.707638889,57,26.3494152,7.903626543,37,7.903626543,13,5,51.85185185,9.259259259,16.66666667,9.259259259,5.555555556,7.407407407
2018-05,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,205,162,56,18,18.34722222,2.208836689,55,36.69060606,14.62964206,46,14.62964206,37,6,65.45454545,12.72727273,7.272727273,10.90909091,3.636363636,0
2018-05,LYON PART DIEU,Auvergne-Rhône-Alpes,PARIS LYON,Île-de-France,658,120,68,104,12.9625,3.176271186,57,30.13070175,2.694548023,41,2.694548023,16,8,44.44444444,14.81481481,7.407407407,14.81481481,7.407407407,11.11111111
2018-05,PARIS LYON,Île-de-France,MACON LOCHE,Centre-Val de loire,198,97,61,12,22.55833333,1.879318735,16,27.55520833,4.105961071,13,4.105961071,6,0,18.75,12.5,25,37.5,6.25,0
2018-05,PERPIGNAN,Occitanie,PARIS LYON,Île-de-France,203,301,61,34,16.87892157,4.735915493,32,45.64635417,10.43462441,32,10.43462441,18,6,52.38095238,23.80952381,9.523809524,9.523809524,4.761904762,0
2018-05,TOULON,Provence-Alpes-Côte d'Azur,PARIS LYON,Île-de-France,307,239,71,23,19.04275362,2.433615819,32,51.4859375,7.388206215,32,7.388206215,18,10,56.25,12.5,9.375,12.5,6.25,3.125
2018-05,VALENCE ALIXAN TGV,Auvergne-Rhône-Alpes,PARIS LYON,Île-de-France,378,132,120,72,21.84537037,6.859560724,48,36.4875,5.615116279,40,5.615116279,20,5,48.48484848,18.18181818,12.12121212,12.12121212,0,9.090909091
2018-05,LYON PART DIEU,Auvergne-Rhône-Alpes,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,590,107,184,119,19.82619048,6.508004926,117,32.4462963,10.7089491,97,10.7089491,34,13,42.25352113,15.49295775,15.49295775,15.49295775,7.042253521,4.225352113
2018-05,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,LYON PART DIEU,Auvergne-Rhône-Alpes,584,106,180,33,23.06060606,2.240759076,80,29.85520833,8.13960396,52,8.13960396,18,9,48,10.66666667,24,8,4,5.333333333
2018-05,MADRID,Bourgogne-France-Comté,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,30,205,17,0,0,0,3,62.22777778,16.92179487,3,16.92179487,3,1,0,0,0,0,0,0
2018-05,ANGOULEME,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,264,126,76,33,13.71919192,3.195656028,38,22.15175439,5.973138298,18,5.973138298,8,1,15.78947368,34.21052632,21.05263158,18.42105263,7.894736842,2.631578947
2018-05,BREST,Bretagne,PARIS MONTPARNASSE,Île-de-France,249,226,65,1,10,0.087137681,15,29.04111111,4.725271739,15,4.725271739,4,1,28.57142857,21.42857143,0,35.71428571,7.142857143,7.142857143
2018-05,LA ROCHELLE VILLE,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,216,165,45,7,19.85714286,0.953216374,25,23.04266667,5.14785575,11,5.14785575,5,2,44,4,12,16,8,16
2018-05,NANTES,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,532,129,136,46,18.8673913,2.628998316,71,39.92910798,8.648106061,54,8.648106061,27,12,39.43661972,25.35211268,9.85915493,15.49295775,0,9.85915493
2018-05,PARIS MONTPARNASSE,Île-de-France,RENNES,Bretagne,618,98,184,23,18.45,0.858563748,50,16.424,2.575652842,21,2.569731801,3,0,22.22222222,19.44444444,13.88888889,33.33333333,5.555555556,5.555555556
2018-05,RENNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,614,98,200,45,15.99259259,2.373510467,89,18.73014981,5.138446055,36,5.138446055,11,5,36.92307692,20,15.38461538,18.46153846,3.076923077,6.153846154
