Date,Source,RegionSource,Target,RegionTarget,Valeur1,Valeur2,Valeur3,Valeur4,Valeur5,Valeur6,Valeur7,Valeur8,Valeur9,Valeur10,Valeur11,Valeur12,Valeur13,Valeur14,Valeur15,Valeur16,Valeur17,Valeur18,Valeur19
2018-12,PARIS LYON,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,577,119,1,54,10.1287037,0.555787037,42,20.75515873,1.305063657,21,1.305063657,7,2,42.85714286,2.380952381,21.42857143,28.57142857,4.761904762,0
2018-12,PARIS LYON,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,510,200,5,82,11.4754065,1.505115512,47,34.35035461,2.291122112,47,2.291122112,19,7,40.42553191,19.14893617,10.63829787,23.40425532,6.382978723,0
2018-12,PARIS LYON,Île-de-France,NICE VILLE,Provence-Alpes-Côte d'Azur,193,354,5,38,14.83245614,2.632003546,28,39.25059524,7.448670213,28,7.448670213,15,5,46.42857143,7.142857143,25,10.71428571,3.571428571,7.142857143
2018-12,ANGOULEME,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,280,125,7,144,6.084606481,3.238339438,49,22.33979592,5.782356532,28,5.782356532,12,2,18.36734694,34.69387755,26.53061224,10.20408163,2.040816327,8.163265306
2018-12,LE MANS,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,424,60,1,264,6.721464646,4.293774626,144,15.18356481,5.771355398,38,5.771355398,12,5,14.94252874,41.37931034,26.43678161,16.09195402,0,1.149425287
2018-12,NANTES,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,531,131,2,195,5.960512821,2.089382483,76,26.76842105,5.440044108,44,5.440044108,18,8,25.67567568,25.67567568,31.08108108,13.51351351,2.702702703,1.351351351
2018-12,RENNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,596,99,4,235,7.672340426,3.109515766,156,15.96356838,5.511486486,44,5.511486486,15,4,15.59633028,35.77981651,20.18348624,20.18348624,1.834862385,6.422018349
2018-12,PARIS EST,Île-de-France,NANCY,Grand Est,293,95,1,51,19.22287582,3.224429224,23,36.13115942,5.388926941,23,5.388926941,19,5,18.18181818,27.27272727,13.63636364,40.90909091,0,0
2018-12,PARIS NORD,Île-de-France,DUNKERQUE,Hauts-de-France,246,115,3,47,13.19539007,2.351577503,40,32.025,6.028806584,32,6.028806584,16,4,11.11111111,36.11111111,8.333333333,36.11111111,5.555555556,2.777777778
2018-12,LILLE,Hauts-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,240,191,4,104,8.80400641,3.933333333,45,29.84259259,6.982627119,35,6.982627119,14,3,23.25581395,0,30.23255814,23.25581395,9.302325581,13.95348837
2018-12,PARIS LYON,Île-de-France,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,256,183,2,44,16.92386364,2.634317585,34,34.98382353,6.116929134,28,6.116929134,13,4,20.58823529,5.882352941,26.47058824,41.17647059,5.882352941,0
2018-12,LAVAL,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,221,87,2,113,5.672271386,2.985159817,21,17.68253968,4.734931507,17,4.734931507,4,1,30.76923077,38.46153846,7.692307692,15.38461538,0,7.692307692
2018-12,QUIMPER,Bretagne,PARIS MONTPARNASSE,Île-de-France,251,223,1,8,11.875,0.38,16,40.96354167,5.7966,16,5.7966,6,4,31.25,18.75,25,25,0,0
2018-12,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,285,49,6,46,12.48043478,1.864456392,47,21.24219858,3.904360812,21,3.904360812,8,3,19.14893617,23.40425532,29.78723404,21.27659574,2.127659574,4.255319149
2018-12,MARNE LA VALLEE,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,300,110,5,201,10.47885572,7.249435028,64,26.38515625,6.262485876,39,6.262485876,16,3,20.96774194,1.612903226,33.87096774,22.58064516,9.677419355,11.29032258
2018-12,MARNE LA VALLEE,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,269,215,2,156,11.52061966,6.799500624,48,40.43784722,9.104369538,48,9.104369538,22,7,36.95652174,6.52173913,23.91304348,17.39130435,6.52173913,8.695652174
2018-12,PARIS LYON,Île-de-France,DIJON VILLE,Bourgogne-France-Comté,453,96,3,63,15.47857143,1.859185185,28,32.67083333,1.973296296,23,1.973296296,11,3,18.51851852,0,0,81.48148148,0,0
2018-12,PARIS LYON,Île-de-France,GRENOBLE,Auvergne-Rhône-Alpes,242,181,0,44,16.46439394,2.656680441,45,28.91111111,6.272727273,28,6.272727273,15,4,26.82926829,2.43902439,19.51219512,43.90243902,7.317073171,0
2018-12,PARIS LYON,Île-de-France,NIMES,Occitanie,264,177,4,51,12.1,2.031858974,35,32.80285714,5.713397436,24,5.713397436,11,4,45.71428571,0,28.57142857,17.14285714,8.571428571,0
2018-12,LA ROCHELLE VILLE,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,218,165,1,16,7.875,0.580645161,31,29.77043011,6.337941628,22,6.337941628,11,2,30.76923077,30.76923077,19.23076923,7.692307692,3.846153846,7.692307692
2018-12,POITIERS,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,391,94,9,175,7.235904762,3.245157068,78,17.98098291,5.297862129,32,5.297862129,16,2,16.36363636,30.90909091,32.72727273,16.36363636,0,3.636363636
2018-12,ST PIERRE DES CORPS,Centre-Val de Loire,PARIS MONTPARNASSE,Île-de-France,410,61,1,189,6.350617284,3.076731866,104,14.65304487,4.37999185,27,4.37999185,11,3,12.90322581,27.41935484,37.09677419,14.51612903,0,8.064516129
2018-12,PARIS EST,Île-de-France,METZ,Grand Est,309,85,4,61,19.99016393,3.91,47,33.7393617,5.452622951,34,5.452622951,19,9,17.39130435,21.73913043,15.2173913,30.43478261,13.04347826,2.173913043
2018-12,PARIS EST,Île-de-France,REIMS,Grand Est,211,45,1,37,19.21306306,3.234920635,30,29.97277778,4.650952381,17,4.650952381,8,4,21.42857143,21.42857143,21.42857143,28.57142857,7.142857143,0
2018-12,PARIS VAUGIRARD,Île-de-France,BORDEAUX ST JEAN,Nouvelle Aquitaine,15,164,0,2,10.08333333,0.666666667,1,10.61666667,0.448888889,0,0.448888889,0,0,100,0,0,0,0,0
2018-12,PARIS LYON,Île-de-France,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,118,169,0,13,9.933333333,0.623870056,17,21.80490196,4.714548023,10,4.714548023,4,1,23.52941176,5.882352941,35.29411765,23.52941176,11.76470588,0
2018-12,MONTPELLIER,Occitanie,LYON PART DIEU,Auvergne-Rhône-Alpes,238,114,4,90,9.33,3.722720798,46,28.69456522,7.933404558,33,7.933404558,9,4,35.55555556,33.33333333,8.888888889,13.33333333,4.444444444,4.444444444
2018-12,RENNES,Bretagne,LYON PART DIEU,Auvergne-Rhône-Alpes,99,235,0,42,5.327777778,2.442424242,13,31.32820513,5.770875421,13,5.770875421,5,1,46.15384615,7.692307692,30.76923077,15.38461538,0,0
2018-12,PARIS EST,Île-de-France,STRASBOURG,Grand Est,532,115,11,95,20.25473684,3.615355086,79,44.55147679,7.218426104,64,7.218426104,40,16,27.02702703,25.67567568,9.459459459,31.08108108,5.405405405,1.351351351
2018-12,NANTES,Pays de la Loire,STRASBOURG,Grand Est,44,302,0,18,5.328703704,2.318181818,5,68.46666667,8.863257576,5,8.863257576,4,2,40,20,20,20,0,0
2018-12,LILLE,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,175,298,1,50,13.276,3.64032567,34,42.52058824,10.38467433,34,10.38467433,15,5,45.45454545,9.090909091,24.24242424,12.12121212,6.060606061,3.03030303
2018-12,PARIS LYON,Île-de-France,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,412,187,4,67,12.83855721,1.788602941,37,40.48738739,3.330065359,36,3.330065359,20,8,48.64864865,0,10.81081081,32.43243243,8.108108108,0
2018-12,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,227,162,2,47,16.78900709,3.263851852,52,27.67916667,8.476074074,33,8.476074074,14,5,17.30769231,11.53846154,38.46153846,32.69230769,0,0
2019-01,LE MANS,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,462,60,4,218,12.09770642,5.910989811,69,44.48067633,6.630931587,31,6.630931587,21,15,33.33333333,28.07017544,12.28070175,24.56140351,0,1.754385965
2019-01,POITIERS,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,468,94,14,165,10.0940404,3.613215859,68,33.44117647,7.367914831,36,7.367914831,24,13,38.46153846,26.92307692,15.38461538,19.23076923,0,0
2019-01,RENNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,638,99,9,189,10.70388007,3.243852676,127,32.25629921,7.124059353,62,7.124059353,33,20,28.42105263,28.42105263,17.89473684,17.89473684,5.263157895,2.105263158
2019-01,ST PIERRE DES CORPS,Centre-Val de Loire,PARIS MONTPARNASSE,Île-de-France,434,61,2,159,9.200314465,3.558371914,81,28.3382716,6.138425926,24,6.138425926,19,12,28,26,20,18,2,6
2019-01,PARIS EST,Île-de-France,METZ,Grand Est,323,84,8,54,10.54537037,1.705132275,63,22.69708995,4.761587302,48,4.761587302,14,3,63.33333333,3.333333333,10,16.66666667,6.666666667,0
2019-01,PARIS EST,Île-de-France,REIMS,Grand Est,216,46,0,21,9.583333333,0.738503086,37,15.86441441,3.127083333,12,3.127083333,5,0,61.76470588,5.882352941,14.70588235,17.64705882,0,0
2019-01,NANTES,Pays de la Loire,STRASBOURG,Grand Est,44,303,0,20,2.4,1.104166667,4,41.14583333,5.013636364,4,5.013636364,4,0,25,25,50,0,0,0
2019-01,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,239,162,0,42,12.03214286,1.833682008,47,26.13156028,6.943793584,31,6.943793584,13,3,31.91489362,12.76595745,27.65957447,21.27659574,6.382978723,0
2019-01,PARIS LYON,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,524,201,6,74,18.49414414,2.293822394,72,48.49837963,8.267696268,72,8.267696268,47,18,48.61111111,8.333333333,18.05555556,18.05555556,6.944444444,0
2019-01,MONTPELLIER,Occitanie,LYON PART DIEU,Auvergne-Rhône-Alpes,208,115,7,40,11.37166667,2.355223881,18,32.57592593,5.081011609,10,5.081011609,7,2,35.29411765,11.76470588,17.64705882,17.64705882,11.76470588,5.882352941
2019-01,QUIMPER,Bretagne,PARIS MONTPARNASSE,Île-de-France,261,222,4,16,9.1875,0.571984436,29,55.33563218,8.154669261,29,8.154669261,15,9,24.13793103,37.93103448,20.68965517,17.24137931,0,0
2019-01,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,302,51,10,50,10.68433333,1.632705479,43,19.01627907,2.846004566,17,2.846004566,8,2,57.14285714,7.142857143,11.9047619,7.142857143,16.66666667,0
2019-01,MARNE LA VALLEE,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,261,217,4,148,18.06779279,10.47425422,52,72.70801282,16.65700389,52,16.65700389,44,27,44.23076923,11.53846154,13.46153846,25,0,5.769230769
2019-01,PARIS LYON,Île-de-France,GRENOBLE,Auvergne-Rhône-Alpes,248,181,0,38,10.76008772,1.291599462,43,25.51162791,5.5625,32,5.5625,12,1,37.20930233,13.95348837,23.25581395,16.27906977,6.976744186,2.325581395
2019-01,PARIS LYON,Île-de-France,NICE VILLE,Provence-Alpes-Côte d'Azur,185,356,4,35,14.65761905,2.503867403,22,48.23106061,7.898802947,22,7.898802947,15,6,47.61904762,9.523809524,4.761904762,28.57142857,4.761904762,4.761904762
2019-01,PARIS LYON,Île-de-France,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,119,169,2,8,15.31458333,0.522507123,12,23.78888889,3.882193732,7,3.882193732,4,0,36.36363636,9.090909091,9.090909091,18.18181818,27.27272727,0
2019-01,RENNES,Bretagne,LYON PART DIEU,Auvergne-Rhône-Alpes,106,233,0,38,3.851315789,1.558018868,14,49.0797619,6.197012579,14,6.197012579,9,3,50,21.42857143,7.142857143,7.142857143,7.142857143,7.142857143
2019-01,PARIS EST,Île-de-France,STRASBOURG,Grand Est,572,117,18,98,11.77789116,2.008092659,97,36.05601375,6.807129964,84,6.807129964,47,10,65.97938144,9.278350515,6.18556701,13.40206186,3.092783505,2.06185567
2019-01,PARIS NORD,Île-de-France,DUNKERQUE,Hauts-de-France,255,117,6,41,16.50365854,2.413319946,35,30.8,4.43373494,30,4.43373494,15,2,51.42857143,20,2.857142857,17.14285714,8.571428571,0
2019-01,PARIS LYON,Île-de-France,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,391,189,2,53,17.66792453,2.053813196,50,42.399,5.687960583,48,5.687960583,28,9,44.44444444,6.666666667,20,22.22222222,6.666666667,0
2019-01,PARIS LYON,Île-de-France,LE CREUSOT MONTCEAU MONTCHANIN,Bourgogne-France-Comté,207,80,0,24,8.443055556,0.573913043,27,17.62037037,1.986634461,12,1.986634461,3,0,72,8,4,12,0,4
2019-01,PARIS LYON,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,597,119,6,65,13.20820513,1.027693175,62,29.38198925,2.485053582,52,2.485053582,24,3,59.67741935,9.677419355,8.064516129,19.35483871,1.612903226,1.612903226
2019-01,PARIS LYON,Île-de-France,NIMES,Occitanie,255,177,1,46,14.57210145,2.313582677,50,28.52333333,6.906102362,34,6.906102362,19,2,30.6122449,10.20408163,16.32653061,32.65306122,8.163265306,2.040816327
2019-01,LAVAL,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,232,86,1,92,8.71865942,3.486219336,15,22.95888889,6.202669553,15,6.202669553,11,7,25,12.5,25,12.5,25,0
2019-01,NANTES,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,574,131,2,141,10.84408983,2.54705711,68,52.39877451,7.210722611,50,7.210722611,32,15,23.88059701,34.32835821,22.3880597,14.92537313,2.985074627,1.492537313
2019-01,PARIS LYON,Île-de-France,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,264,185,1,34,11.39509804,1.154435995,33,31.28989899,4.459569075,24,4.459569075,15,1,21.21212121,9.090909091,42.42424242,21.21212121,6.060606061,0
2019-01,ANGOULEME,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,310,125,12,153,7.662200436,3.967729306,38,46.40964912,7.350559284,26,7.350559284,17,6,37.83783784,18.91891892,21.62162162,16.21621622,2.702702703,2.702702703
2019-01,LA ROCHELLE VILLE,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,222,164,4,15,8.733333333,0.600917431,21,51.84603175,6.6867737,14,6.6867737,8,5,26.31578947,47.36842105,15.78947368,5.263157895,0,5.263157895
2019-01,PARIS EST,Île-de-France,NANCY,Grand Est,301,95,2,40,11.69208333,1.479041249,26,30.04487179,4.738795987,26,4.738795987,12,3,61.53846154,19.23076923,11.53846154,3.846153846,3.846153846,0
2019-01,LILLE,Hauts-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,236,191,8,105,10.12396825,4.755263158,34,53.76127451,9.850146199,34,9.850146199,25,11,58.82352941,11.76470588,5.882352941,17.64705882,5.882352941,0
2019-01,LILLE,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,182,299,3,62,13.80322581,4.622439479,33,75.52474747,15.95986965,33,15.95986965,30,19,42.42424242,15.15151515,12.12121212,21.21212121,0,9.090909091
2019-01,MARNE LA VALLEE,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,302,110,8,184,13.80443841,8.750396825,50,46.66033333,8.023979592,42,8.023979592,28,11,59.18367347,10.20408163,8.163265306,18.36734694,4.081632653,0
2019-01,PARIS LYON,Île-de-France,DIJON VILLE,Bourgogne-France-Comté,471,97,0,55,13.0369697,1.182200991,33,32.82171717,1.100141543,25,1.100141543,10,2,45.45454545,9.090909091,6.060606061,36.36363636,3.03030303,0
2019-02,LAVAL,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,212,86,0,65,6.770512821,2.079638365,15,13.29444444,3.099606918,12,3.099606918,4,3,0,12.5,25,62.5,0,0
2019-02,RENNES,Bretagne,LYON PART DIEU,Auvergne-Rhône-Alpes,97,233,2,29,8.144827586,2.690350877,9,88.2037037,8.475964912,9,8.475964912,6,4,11.11111111,44.44444444,33.33333333,11.11111111,0,0
2019-02,PARIS EST,Île-de-France,STRASBOURG,Grand Est,510,119,17,101,16.80445545,3.381304936,53,41.29622642,4.015077755,43,4.015077755,19,11,16.98113208,16.98113208,35.8490566,22.64150943,7.547169811,0
2019-02,LILLE,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,173,300,1,53,18.21477987,5.470155039,25,68.73133333,12.58517442,25,12.58517442,15,5,24,28,24,16,8,0
2019-02,PARIS LYON,Île-de-France,DIJON VILLE,Bourgogne-France-Comté,419,98,3,53,35.64056604,4.206730769,39,76.88846154,5.774198718,32,5.774198718,29,17,7.692307692,51.28205128,10.25641026,30.76923077,0,0
2019-02,PARIS LYON,Île-de-France,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,106,169,4,9,8.535185185,0.234313725,7,23.60238095,3.069117647,7,3.069117647,1,0,14.28571429,0,42.85714286,42.85714286,0,0
2019-02,NANTES,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,520,131,2,130,6.993333333,1.608333333,42,33.79404762,4.173423423,29,4.173423423,13,4,35.71428571,19.04761905,23.80952381,19.04761905,0,2.380952381
2019-02,QUIMPER,Bretagne,PARIS MONTPARNASSE,Île-de-France,235,222,0,5,5.2,0.110638298,14,41.07261905,4.648510638,14,4.648510638,7,2,30.76923077,30.76923077,7.692307692,23.07692308,7.692307692,0
2019-02,ST PIERRE DES CORPS,Centre-Val de Loire,PARIS MONTPARNASSE,Île-de-France,376,61,3,132,7.6,2.844772118,71,17.7314554,4.124173369,23,4.124173369,8,2,24.44444444,11.11111111,33.33333333,15.55555556,6.666666667,8.888888889
2019-02,PARIS NORD,Île-de-France,DUNKERQUE,Hauts-de-France,231,121,1,51,12.14444444,2.425797101,20,33.45,3.347826087,15,3.347826087,7,2,26.31578947,10.52631579,21.05263158,36.84210526,5.263157895,0
2019-02,PARIS LYON,Île-de-France,LE CREUSOT MONTCEAU MONTCHANIN,Bourgogne-France-Comté,188,80,4,19,30.00175439,2.661775362,16,47.20833333,3.598731884,8,3.598731884,4,2,23.07692308,30.76923077,7.692307692,38.46153846,0,0
2019-02,LE MANS,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,421,60,4,251,5.397543161,3.38764988,59,16.73333333,2.641526779,17,2.641526779,9,3,24.32432432,27.02702703,24.32432432,18.91891892,5.405405405,0
2019-02,RENNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,572,100,3,138,7.905193237,1.932308143,91,20.153663,4.071763327,33,4.071763327,16,6,22.80701754,26.31578947,15.78947368,33.33333333,1.754385965,0
2019-02,PARIS EST,Île-de-France,NANCY,Grand Est,275,95,3,48,16.82326389,2.869852941,26,34.44122807,5.40747549,26,5.40747549,11,7,21.05263158,10.52631579,15.78947368,47.36842105,5.263157895,0
2019-02,PARIS EST,Île-de-France,REIMS,Grand Est,199,46,5,22,19.11590909,1.941408935,26,27.44358974,4.241151203,12,4.241151203,9,4,13.04347826,13.04347826,34.7826087,30.43478261,8.695652174,0
2019-02,NANTES,Pays de la Loire,STRASBOURG,Grand Est,40,308,0,14,3.30952381,1.221666667,6,46.63055556,8.127916667,6,8.127916667,3,1,50,0,33.33333333,16.66666667,0,0
2019-02,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,276,55,1,54,13.09166667,2.366424242,37,24.16846847,2.888606061,18,2.888606061,9,4,13.51351351,16.21621622,24.32432432,40.54054054,5.405405405,0
2019-02,LILLE,Hauts-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,213,191,2,92,6.419202899,2.859873618,23,79.23015873,9.272432859,23,9.272432859,11,6,14.28571429,38.0952381,23.80952381,14.28571429,9.523809524,0
2019-02,MARNE LA VALLEE,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,269,110,4,176,9.432765152,6.38327044,32,64.43958333,8.332641509,26,8.332641509,14,8,19.35483871,35.48387097,22.58064516,12.90322581,9.677419355,0
2019-02,PARIS LYON,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,494,201,9,57,37.91315789,4.085223368,45,86.60481481,10.05477663,45,10.05477663,28,16,17.77777778,33.33333333,15.55555556,26.66666667,2.222222222,4.444444444
2019-02,ANGOULEME,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,277,125,6,141,5.444326241,2.855904059,33,24.46313131,4.668327183,21,4.668327183,7,1,18.75,18.75,21.875,28.125,6.25,6.25
2019-02,LA ROCHELLE VILLE,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,200,164,0,7,9.428571429,0.33,15,22.84111111,3.31575,10,3.31575,3,1,16.66666667,25,8.333333333,33.33333333,0,16.66666667
2019-02,POITIERS,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,421,94,6,139,5.219184652,1.646385542,48,14.25,3.410923695,19,3.410923695,7,3,24,24,12,24,4,12
2019-02,PARIS EST,Île-de-France,METZ,Grand Est,291,84,6,58,15.44770115,3.063216374,53,22.59716981,4.313567251,29,4.313567251,16,4,20.83333333,20.83333333,18.75,25,10.41666667,4.166666667
2019-02,MARNE LA VALLEE,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,233,216,3,141,13.03735225,8.053768116,39,73.38547009,14.96913043,39,14.96913043,25,10,20.51282051,28.20512821,20.51282051,23.07692308,7.692307692,0
2019-02,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,204,162,0,26,22.04679487,2.511519608,26,51.95384615,9.18129085,20,9.18129085,10,8,0,50,25,16.66666667,8.333333333,0
2019-02,PARIS LYON,Île-de-France,NICE VILLE,Provence-Alpes-Côte d'Azur,163,356,5,20,26.12166667,2.975949367,14,95.0452381,9.75,14,9.75,11,7,15.38461538,38.46153846,23.07692308,7.692307692,7.692307692,7.692307692
2019-02,PARIS LYON,Île-de-France,NIMES,Occitanie,233,177,4,35,28.54809524,4.059679767,35,49.42952381,9.338427948,18,9.338427948,10,7,6.451612903,29.03225806,25.80645161,29.03225806,9.677419355,0
2019-02,PARIS LYON,Île-de-France,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,366,189,3,40,36.42291667,3.66446281,28,91.5952381,8.112809917,25,8.112809917,19,11,14.81481481,37.03703704,18.51851852,25.92592593,0,3.703703704
2019-02,PARIS LYON,Île-de-France,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,267,187,2,43,18.35658915,2.609874214,30,57.93,7.367295597,25,7.367295597,12,6,23.33333333,26.66666667,26.66666667,20,3.333333333,0
2019-02,PARIS LYON,Île-de-France,GRENOBLE,Auvergne-Rhône-Alpes,228,181,1,26,31.82564103,3.21886931,33,68.95454545,11.24008811,24,11.24008811,19,9,18.18181818,54.54545455,15.15151515,12.12121212,0,0
2019-02,PARIS LYON,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,546,119,8,55,25.92030303,2.21802974,37,73.62117117,4.468060719,27,4.468060719,17,11,24.32432432,40.54054054,5.405405405,21.62162162,8.108108108,0
2019-02,MONTPELLIER,Occitanie,LYON PART DIEU,Auvergne-Rhône-Alpes,188,115,4,36,11.92824074,2.401086957,14,42.66190476,5.934057971,11,5.934057971,5,4,35.71428571,14.28571429,21.42857143,21.42857143,0,7.142857143
2019-03,POITIERS,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,454,94,11,126,8.226719577,2.242738901,67,20.30995025,4.953611738,28,4.953611738,16,6,28,24,16,26,4,2
2019-03,PARIS EST,Île-de-France,NANCY,Grand Est,303,95,7,45,22.16518519,3.24527027,17,58.58333333,5.075394144,17,5.075394144,15,6,0,37.5,12.5,50,0,0
2019-03,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,306,55,8,51,17.41470588,2.774552573,46,27.1942029,4.400503356,18,4.400503356,11,8,35.55555556,28.88888889,11.11111111,17.77777778,4.444444444,2.222222222
2019-03,LILLE,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,202,301,1,59,9.576553672,2.643283582,24,44.35972222,7.780762852,24,7.780762852,10,4,25,12.5,33.33333333,20.83333333,8.333333333,0
2019-03,PARIS LYON,Île-de-France,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,291,188,2,37,12.2472973,1.161534025,30,43.65277778,5.273298731,24,5.273298731,15,8,17.85714286,35.71428571,7.142857143,39.28571429,0,0
2019-03,PARIS LYON,Île-de-France,DIJON VILLE,Bourgogne-France-Comté,462,98,0,34,12.16617647,0.536363636,15,34.63666667,-0.351875902,13,-0.351875902,6,3,20,33.33333333,0,46.66666667,0,0
2019-03,LE MANS,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,424,60,6,244,7.29760929,4.384688995,82,24.39329268,4.989553429,39,4.989553429,22,9,32.20338983,23.72881356,16.94915254,20.33898305,1.694915254,5.084745763
2019-03,RENNES,Bretagne,LYON PART DIEU,Auvergne-Rhône-Alpes,108,233,2,35,7.353333333,2.601886792,12,57.07222222,6.282704403,12,6.282704403,7,4,50,16.66666667,16.66666667,16.66666667,0,0
2019-03,PARIS LYON,Île-de-France,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,403,188,0,28,9.903571429,0.327502068,14,30.41904762,1.720140612,13,1.720140612,5,1,16.66666667,16.66666667,33.33333333,33.33333333,0,0
2019-03,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,241,163,0,28,12.01071429,1.087067773,41,22.49430894,5.713416321,28,5.713416321,10,1,27.5,27.5,30,12.5,2.5,0
2019-03,PARIS LYON,Île-de-France,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,114,169,0,11,8.601515152,0.359210526,12,24.09305556,4.69005848,8,4.69005848,3,0,0,25,25,33.33333333,16.66666667,0
2019-03,MONTPELLIER,Occitanie,LYON PART DIEU,Auvergne-Rhône-Alpes,208,114,3,30,9.411111111,1.46097561,23,27.00144928,4.848780488,16,4.848780488,6,2,30.43478261,26.08695652,17.39130435,8.695652174,17.39130435,0
2019-03,ANGOULEME,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,305,125,9,155,9.339892473,4.910529279,41,39.90772358,6.958952703,24,6.958952703,14,7,36.58536585,21.95121951,14.63414634,21.95121951,0,4.87804878
2019-03,NANTES,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,570,131,5,115,7.173623188,1.279911504,67,43.43159204,6.31380531,52,6.31380531,32,14,41.79104478,26.86567164,14.92537313,14.92537313,0,1.492537313
2019-03,RENNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,632,99,8,171,11.26881092,3.100186966,134,25.989801,6.304620726,61,6.304620726,33,14,29.16666667,22.91666667,18.75,23.95833333,2.083333333,3.125
2019-03,ST PIERRE DES CORPS,Centre-Val de Loire,PARIS MONTPARNASSE,Île-de-France,432,61,4,140,9.203214286,3.179867601,94,21.94609929,5.389485981,31,5.389485981,18,6,27.11864407,30.50847458,15.25423729,16.94915254,3.389830508,6.779661017
2019-03,PARIS EST,Île-de-France,METZ,Grand Est,312,84,4,49,18.13401361,2.763906926,34,37.48578431,3.732954545,19,3.732954545,13,6,3.225806452,35.48387097,16.12903226,35.48387097,9.677419355,0
